number,name,correct_user,submission_cnt,correct_rate,level,avg_try
4095,최대 정사각형,284,967,41.95,11,2.39
4096,팰린드로미터,59,140,56.731,6,1.76
4097,수익,129,328,51.19,9,1.95
4101,크냐?,3881,7879,55.61,3,1.8
4105,유클리드,20,94,31.25,9,3.2
4106,Museum Guards,1,1,100.0,17,1.0
4107,Knitting,23,36,79.31,4,1.26
4108,지뢰찾기,328,710,56.357,7,1.77
4110,당구대,7,42,41.176,15,2.43
4111,Robot Challenge,2,2,100.0,12,1.0
4112,Mosaic,2,4,50.0,20,2.0
4118,Fred’s Lotto Tickets,65,96,76.471,4,1.31
4130,Buying Gas,1,2,100.0,9,1.0
4132,Subset Sum,38,106,48.101000000000006,8,2.08
4134,다음 소수,299,1552,28.833000000000002,7,3.47
4140,Party Location,2,13,28.570999999999998,14,3.5
4149,큰 수 소인수분해,262,3778,13.717,21,7.29
4150,피보나치 수,671,1653,57.20399999999999,7,1.75
4153,직각삼각형,11101,22889,53.648999999999994,3,1.86
4157,Frosh Week,6,34,19.355,15,5.17
4160,이혼,11,63,39.286,16,2.55
4167,Tunnelling the Earth,3,3,100.0,14,1.0
4170,Cantor,2,3,100.0,13,1.0
4172,sqrt log sin,216,657,42.43600000000001,10,2.36
4176,Digits,23,70,34.328,4,2.91
4179,불!,2018,12219,22.198,12,4.51
4181,Convex Hull,134,1419,19.42,16,5.15
4184,Ocean Currents,16,110,21.333000000000002,13,4.69
4190,Exact Change,17,150,22.078000000000003,10,4.53
4195,친구 네트워크,2954,20678,24.93,14,4.01
4196,도미노,931,4292,30.475,17,3.28
4197,Logo,19,37,59.375,4,1.68
4198,열차정렬,249,1678,22.991999999999997,16,4.35
4203,Asteroid Rangers,5,14,55.556000000000004,25,1.8
4204,Curvy Little Bottles,15,32,55.556000000000004,18,1.8
4205,버스기사 승재,18,90,27.691999999999997,20,3.61
4206,피보나치 단어,54,290,29.834,21,3.35
4207,Infiltration,21,157,15.107999999999999,21,6.62
4209,Minimum Cost Flow,5,52,11.364,24,8.8
4210,로봇 청소기,5,14,55.556000000000004,25,1.8
4211,금고 회사,23,135,30.263,25,3.3
4212,최단 비행 경로,3,7,50.0,26,2.0
4213,그릇 쌓기,32,179,34.043,19,2.94
4214,Takeover Wars,28,130,29.166999999999998,24,3.43
4217,신성 문자,143,720,22.916999999999998,15,4.36
4219,커피 전문점,31,201,18.675,18,5.35
4220,Machine Works,27,176,25.234,22,3.96
4222,Mining Your Own Business,38,187,22.221999999999998,22,4.5
4223,Mummy Madness,23,174,21.495,23,4.65
4225,쓰레기 슈트,116,893,19.795,18,4.96
4227,Smeech,7,20,38.889,9,2.57
4230,사랑과 전쟁,44,344,18.487000000000002,18,5.41
4233,가짜소수,123,319,53.247,12,1.88
4236,Open Source,11,35,40.741,6,2.45
4238,Humidex,12,21,66.667,5,1.5
4243,보안 업체,330,1494,32.008,18,3.12
4256,트리,990,2645,54.158,12,1.85
4283,Factstone Benchmark,13,34,48.148,8,2.08
4285,Prerequisites?,34,48,87.179,4,1.15
4289,Rock-Paper-Scissors Tournament,21,76,33.871,4,2.95
4291,Brownie Points I,9,23,42.857,6,2.33
4299,AFC 윔블던,1147,4079,32.075,2,3.12
4305,성격 진단 테스트,42,116,37.168,17,2.69
4307,개미,1360,3756,47.552,9,2.1
4312,3의 제곱,84,173,55.263000000000005,8,1.81
4315,나무 위의 구슬,17,58,39.535,14,2.53
4320,완전 P제곱수,60,396,21.505,9,4.65
4328,기초 나머지 계산,71,177,46.711000000000006,4,2.14
4335,숫자 맞추기,117,505,30.469,5,3.28
4342,유클리드 게임,106,617,29.041,14,3.44
4343,Arctic Network,172,726,31.910999999999998,14,3.13
4344,평균은 넘겠지,33605,107374,37.373000000000005,5,2.68
4347,Tic Tac Toe,44,218,26.829,10,3.73
4348,막대 정사각형,74,462,23.871,19,4.19
4354,문자열 제곱,836,4421,30.323,16,3.3
4355,서로소,389,997,52.005,15,1.92
4357,이산 로그,44,126,42.718,20,2.34
4358,생태학,1108,4357,37.958,12,2.63
4361,Adventures in Moving - Part IV,5,10,62.5,12,1.6
4365,Stack 'em Up,24,168,38.71,5,2.58
4370,곱셈 게임,98,318,45.581,9,2.19
4373,수집합,52,363,17.627,16,5.67
4375,1,877,3028,37.224000000000004,8,2.69
4376,Gopher II,41,242,19.07,17,5.24
4378,트ㅏㅊ;,267,1841,20.843000000000004,6,4.8
4379,나누기,10,112,23.81,12,4.2
4384,공평하게 팀 나누기,88,876,21.359,16,4.68
4385,Interpreter,13,53,44.828,12,2.23
4386,별자리 만들기,1740,4083,53.391000000000005,12,1.87
4388,받아올림,511,1399,42.905,3,2.33
4389,Demerit Points,4,7,57.143,7,1.75
4395,Steps,88,241,52.381,10,1.91
4396,지뢰 찾기,103,375,33.226,6,3.01
4399,끝인드롬,3,47,11.110999999999999,14,9.0
4402,Soundex,15,24,71.429,6,1.4
4419,호주식 투표법,21,193,24.706,12,4.05
4422,Crypt Kicker II,9,62,23.076999999999998,11,4.33
4435,중간계 전쟁,852,1571,60.943999999999996,4,1.64
4437,Painted Cube,3,15,27.273000000000003,21,3.67
4438,팡고른 숲,7,30,38.889,17,2.57
4439,Rings and Runes,6,13,66.667,13,1.5
4442,빌보의 생일,40,235,34.783,16,2.88
4444,Temple Build,8,61,29.63,16,3.38
4446,ROT13,188,765,29.421,6,3.4
4447,좋은놈 나쁜놈,528,1106,54.545,4,1.83
4448,Bracelets,36,120,46.153999999999996,26,2.17
4451,LatticeLand,3,5,60.0,18,1.67
4452,Lightning Lessons,4,7,57.143,8,1.75
4454,상근이의 여자친구,17,107,50.0,9,2.0
4455,The Status is Not Quo,4,15,26.666999999999998,12,3.75
4456,Stupendous Man,1,7,100.0,27,1.0
4457,상근이의 자물쇠,7,11,77.778,13,1.29
4458,첫 글자를 대문자로,2336,5808,47.791000000000004,4,2.09
4459,Always Follow the Rules in Zombieland,31,70,52.542,4,1.9
4461,뱀파이어 김상근 백작,23,109,30.263,13,3.3
4463,피보나치 수 분석,3,36,27.273000000000003,15,3.67
4467,Building Zombie Fences,3,19,50.0,25,2.0
4469,Zombie Blast!,3,11,75.0,21,1.33
4470,줄번호,1092,2105,58.868,4,1.7
4471,The Navi-Computer is Down!,5,6,100.0,4,1.0
4483,“Robot Roll Call – Cambot...Servo...Gypsy...Croooow”,45,84,60.81100000000001,5,1.64
4485,녹색 옷 입은 애가 젤다지?,3031,8158,51.156000000000006,12,1.95
4486,Pencils from the 19th Century,27,55,52.941,4,1.89
4492,“Ancient” Calculator,4,5,80.0,8,1.25
4493,가위 바위 보?,1150,1921,69.486,3,1.44
4504,배수 찾기,2553,5268,53.578,3,1.87
4531,Verdis Quo,25,35,89.286,10,1.12
4539,반올림,367,552,73.253,7,1.37
4550,Pegs,5,22,26.316,11,3.8
4552,Bingo!,2,2,100.0,9,1.0
4564,숫자 카드놀이,583,906,72.243,4,1.38
4568,LRU Caching,48,151,40.0,11,2.5
4569,Jugglefest,4,4,100.0,7,1.0
4574,스도미노쿠,297,924,46.772,15,2.14
4577,소코반,212,1139,25.298000000000002,14,3.95
4583,거울상,122,209,69.318,4,1.44
4586,Image Compression,16,24,69.565,10,1.44
4587,이집트 분수,30,209,37.5,12,2.67
4592,중복을 없애자,698,1116,70.648,4,1.42
4597,패리티,708,967,79.195,5,1.26
4600,정글의 법칙,9,15,69.23100000000001,9,1.44
4603,Line & Circle Maze,2,4,50.0,18,2.0
4604,Steganography,19,40,55.882,6,1.79
4606,The Seven Percent Solution,224,292,83.271,4,1.2
4607,Slink,2,2,100.0,23,1.0
4609,Here We Go(relians) Again,1,1,100.0,11,1.0
4613,Quicksum,522,715,82.98899999999999,5,1.21
4619,루트,229,390,63.26,3,1.58
4620,Pascal's Travels,79,177,51.63399999999999,9,1.94
4623,Copier Reduction,66,102,70.968,3,1.41
4627,뛰어라 도마뱀,36,153,36.364000000000004,19,2.75
4631,Symmetric Order,135,254,63.981,4,1.56
4635,Speed Limit,173,205,88.71799999999999,3,1.13
4641,Doubles,1373,2355,67.403,5,1.48
4645,힐베르트 곡선,9,61,27.273000000000003,16,3.67
4650,Jungle Roads,49,92,61.25,12,1.63
4655,Hangover,87,286,48.603,3,2.06
4659,비밀번호 발음하기,701,1448,58.957,6,1.7
4670,Booklet Printing,22,36,62.857,4,1.59
4672,Don't Get Rooked,30,87,44.776,12,2.23
4673,셀프 넘버,29207,72518,50.26,5,1.99
4674,Do the Untwist,7,13,100.0,7,1.0
4677,Oil Deposits,184,288,71.875,10,1.39
4682,Polynomial Showdown,19,64,42.222,5,2.37
4690,완전 세제곱,881,2490,41.43899999999999,3,2.41
4691,DNA Translation,6,12,50.0,7,2.0
4695,Letter Sequence Analysis,8,15,57.143,7,1.75
4706,쌍둥이 역설,440,586,81.633,3,1.23
4714,Lunacy,217,337,69.551,3,1.44
4716,풍선,413,2532,24.480999999999998,16,4.08
4718,Not One Bit More,1,7,100.0,15,1.0
4722,Underground Cables,20,31,76.923,13,1.3
4727,Close Enough Computations,25,59,49.02,4,2.04
4740,"거울, 오! 거울",432,946,56.917,4,1.76
4752,HTML 에디터,17,122,21.25,16,4.71
4758,Filling Out the Team,57,91,64.045,3,1.56
4766,일반 화학 실험,1080,1524,75.789,3,1.32
4775,Spelling Be,12,26,46.153999999999996,6,2.17
4779,칸토어 집합,214,557,48.747,8,2.05
4781,사탕 가게,809,5682,23.78,10,4.21
4782,분수 뺄셈,49,531,15.123,14,6.61
4784,Unhappy Numbers,5,94,11.110999999999999,19,9.0
4786,CosmoCraft,2,5,66.667,27,1.5
4790,Estimation,3,6,50.0,19,2.0
4792,레드 블루 스패닝 트리,373,1699,31.935,18,3.13
4793,The Red Gem,3,6,60.0,22,1.67
4794,Science!,3,10,42.857,24,2.33
4796,캠핑,3325,9867,39.773,6,2.51
4797,화학,5,19,50.0,13,2.0
4798,등차수열에 관한 디리클레의 정리,6,86,13.043,19,7.67
4800,대충 정렬,14,28,58.333,16,1.71
4803,트리,677,2549,35.688,12,2.8
4811,알약,1737,4011,61.836999999999996,11,1.62
4812,Robot Navigation,1,4,25.0,12,4.0
4817,괄호,11,31,52.381,15,1.91
4821,페이지 세기,127,430,37.798,4,2.65
4822,축구,3,4,75.0,15,1.33
4828,XML,29,537,14.796,17,6.76
4836,춤,30,99,41.667,6,2.4
4838,When,1,2,100.0,20,1.0
4839,소진법,25,37,73.529,6,1.36
4845,Baseball,4,9,50.0,17,2.0
4848,집합 숫자 표기법,70,122,66.038,9,1.51
4862,마지막 자리,19,93,36.538000000000004,17,2.74
4879,PERMS,4,6,80.0,9,1.25
4880,다음수,1267,2487,59.623999999999995,3,1.68
4883,삼각 그래프,1017,5349,24.835,10,4.03
4884,FIFA 월드컵,97,571,25.0,5,4.0
4888,문시티 건설,3,21,30.0,14,3.33
4889,안정적인 문자열,640,1629,46.243,10,2.16
4892,숫자 맞추기 게임,802,1202,72.711,3,1.38
4900,7 더하기,158,444,44.382,10,2.25
4902,삼각형의 값,216,1354,22.453000000000003,14,4.45
4903,Relax! It’s just a game,46,118,50.549,4,1.98
4909,Judging Olympia,66,160,54.098,3,1.85
4910,Hide That Number,11,50,29.73,6,3.36
4913,페르마의 크리스마스 정리,140,1463,14.213,12,7.04
4922,Walk Like an Egyptian,65,81,85.52600000000001,3,1.17
4924,정수론 싫어,18,38,58.065,16,1.72
4933,뉴턴의 사과,16,59,64.0,12,1.56
4937,It’s All About Three,10,22,47.619,13,2.1
4948,베르트랑 공준,12040,34589,43.481,9,2.3
4949,균형잡힌 세상,7290,27008,33.309,7,3.0
4956,Amazing Mazes,15,18,88.235,11,1.13
4963,섬의 개수,10690,29537,49.20399999999999,9,2.03
4970,디지털 회로 개론,26,44,74.286,10,1.35
4991,로봇 청소기,1050,5313,28.807,14,3.47
4994,배수 찾기,62,152,52.99100000000001,16,1.89
4995,원과 점,14,58,31.111,20,3.21
4998,저금,362,910,56.82899999999999,4,1.76
4999,아!,3337,5790,62.93899999999999,4,1.59
5000,빵 정렬,113,479,53.052,19,1.89
5002,도어맨,183,562,41.216,11,2.43
5004,파워 블로거,6,11,66.667,26,1.5
5009,유치원,55,100,68.75,21,1.45
5011,Robots on a grid,36,184,30.0,11,3.33
5012,불만 정렬,268,854,42.54,18,2.35
5014,스타트링크,5260,20918,34.376999999999995,11,2.91
5015,ls,262,1028,36.953,14,2.71
5021,왕위 계승,93,517,26.648000000000003,10,3.75
5022,연결,217,1684,17.758,14,5.63
5025,낙서,22,140,44.898,17,2.23
5026,박사 과정,768,1213,70.653,4,1.42
5032,탄산 음료,2145,4871,49.571999999999996,4,2.02
5033,Money Matters,23,35,74.194,10,1.35
5034,Allergy Test,3,15,25.0,15,4.0
5035,Rain Fall,6,6,100.0,9,1.0
5036,Speedy Escape,7,43,20.0,17,5.0
5040,Playfair Cipher,8,52,18.605,7,5.38
5041,Code Permutations,4,6,100.0,19,1.0
5042,나무 옮기기,40,124,44.943999999999996,16,2.23
5043,정말 좋은 압축,151,368,49.346000000000004,3,2.03
5044,코드 절도,24,347,11.538,20,8.67
5048,Getting Gold,25,103,40.323,12,2.48
5051,피타고라스의 정리,146,669,26.691,21,3.75
5052,전화번호 목록,3786,21355,29.583000000000002,12,3.38
5054,주차의 신,1359,1831,81.524,4,1.22
5057,Full Tank?,13,54,30.951999999999998,15,3.23
5058,Nested Dolls,21,124,23.333000000000002,15,4.29
5059,Shopaholic,21,40,58.333,7,1.71
5062,Different Digits,12,24,57.143,20,1.75
5063,TGN,4161,6427,71.348,3,1.4
5067,Whac-a-Mole,1,1,100.0,13,1.0
5068,Random Walking,1,1,100.0,16,1.0
5069,미로에 갇힌 상근,70,117,73.684,11,1.36
5070,The Rotation Game,4,30,13.333,18,7.5
5071,Tian Ji -- The Horse Racing,12,55,30.0,13,3.33
5073,삼각형과 세 변,1332,3032,52.732,3,1.9
5074,When Do We Finish?,119,168,73.913,3,1.35
5076,Web Pages,159,469,44.044,12,2.27
5085,Gooseberry Tart BASIC,1,14,33.333,18,3.0
5086,배수와 약수,6230,9530,70.876,3,1.41
5095,Matrix Powers,21,107,34.426,12,2.9
5101,Sequences,307,1016,37.485,3,2.67
5104,NoMoPhobia,14,32,56.0,7,1.79
5106,Target,6,10,75.0,6,1.33
5127,Weird Currency,8,9,88.889,9,1.13
5130,Preventing Paradoxes,7,11,63.636,7,1.57
5132,Exotic Foods,11,28,64.706,10,1.55
5143,Seymour the Seal,3,5,75.0,11,1.33
5176,대회 자리,1007,1541,73.29,4,1.36
5177,출력 형식이 잘못되었습니다,143,479,39.394,8,2.54
5178,시간 초과,11,70,21.569000000000003,21,4.64
5179,우승자는 누구?,37,79,52.857,8,1.89
5184,Yes or No?,6,8,75.0,9,1.33
5207,Orange Bowl,4,4,100.0,12,1.0
5210,Campus Buildings,12,19,70.58800000000001,5,1.42
5211,가단조와 다장조,312,1552,25.221999999999998,4,3.96
5212,지구 온난화,724,1484,56.168,9,1.78
5213,과외맨,386,3406,19.604,13,5.1
5214,환승,958,6002,25.039,15,3.99
5217,쌍의 합,907,1694,64.73899999999999,3,1.54
5218,알파벳 거리,2290,4120,64.653,4,1.55
5219,String Transformations,5,5,100.0,6,1.0
5222,Vigenère Cipher,10,11,100.0,5,1.0
5227,Game of Stones,2,3,100.0,17,1.0
5237,Connected or Not Connected,6,16,60.0,8,1.67
5238,Stacked Floating Mountains,10,11,90.90899999999999,4,1.1
5248,Hauling Ore,2,22,66.667,9,1.5
5250,최단 경로들,50,379,25.773000000000003,23,3.94
5254,Balls,53,267,23.555999999999997,21,4.25
5255,2circles,24,86,32.0,26,3.13
5257,timeismoney,30,141,28.570999999999998,26,3.5
5258,trapezoid,19,36,67.857,21,1.47
5337,웰컴,5906,9571,67.714,1,1.48
5338,마이크로소프트 로고,7297,9981,79.436,1,1.26
5339,콜센터,4823,7530,68.812,1,1.45
5347,LCM,1481,3296,52.075,7,1.92
5354,J박스,1641,4322,42.79,3,2.34
5355,화성 수학,1788,2948,68.71600000000001,4,1.46
5361,전투 드로이드 가격,1745,2829,66.858,3,1.5
5363,요다,740,1242,69.15899999999999,4,1.45
5371,Annoying Mosquitos,41,70,78.846,5,1.27
5373,큐빙,1987,7989,36.844,15,2.71
5376,소수를 분수로,317,1186,31.795,10,3.15
5377,승혁이의 과외돌이네 집 탈출하기,18,422,15.385,20,6.5
5378,Hex,21,44,60.0,11,1.67
5382,Quick out of the Harbour,20,114,27.026999999999997,13,3.7
5383,안녕! 난 루피! 장래에 해적왕이 될 사내다!,4,26,19.048,24,5.25
5384,Bad Wiring,8,21,44.443999999999996,17,2.25
5386,금화 게임,70,213,52.239,17,1.91
5388,Parking Ships,2,3,100.0,18,1.0
5389,제곱근 작도,43,256,29.054000000000002,9,3.44
5397,키로거,4179,25003,24.218000000000004,8,4.13
5398,틀렸습니다,108,353,42.353,20,2.36
5401,Escape from the Minefield,4,19,66.667,28,1.5
5406,"No Smoking, Please",21,81,35.0,19,2.86
5419,북서풍,735,3535,34.091,17,2.93
5427,불,3147,20413,22.608,12,4.42
5429,Hot Dogs in Manhattan,4,11,57.143,14,1.75
5430,AC,5362,35190,20.213,9,4.95
5438,Secret Island Base,2,36,6.897,24,14.5
5444,시리얼 넘버,25,97,32.895,17,3.04
5446,용량 부족,188,810,36.719,18,2.72
5449,Farmer John,12,27,60.0,17,1.67
5455,Mandalas,3,11,33.333,21,3.0
5460,양궁,4,6,100.0,28,1.0
5461,고용,69,388,21.767,17,4.59
5463,건포도,122,262,64.55,15,1.55
5465,곰돌이,140,1075,19.58,15,5.11
5466,상인,58,224,33.721,21,2.97
5467,Type Printer,53,121,54.638999999999996,18,1.83
5469,Fish,15,49,31.25,25,3.2
5476,장난감 동물,17,60,30.909000000000002,21,3.24
5477,마라톤 훈련 방해하기,19,59,39.583,23,2.53
5480,전함,159,1742,21.545,19,4.64
5485,평균값 수열,95,364,29.503,14,3.39
5496,Utopia Divided,16,50,55.172,23,1.81
5498,Batch Scheduling,46,102,67.64699999999999,18,1.48
5502,팰린드롬,380,1019,51.42100000000001,13,1.94
5506,Contact,5,40,41.667,16,2.4
5507,Starry Night,7,28,28.0,17,3.57
5508,Party Lamps,12,12,100.0,17,1.0
5519,소수방진,6,18,35.294000000000004,20,2.83
5520,The Clocks,93,412,34.701,11,2.88
5522,카드 게임,3660,4478,87.917,1,1.14
5523,경기 결과,1342,2059,73.655,3,1.36
5524,입실 관리,1039,1465,76.566,4,1.31
5525,IOIOI,1714,7127,32.364000000000004,9,3.09
5526,ダーツ,6,8,75.0,14,1.33
5527,전구 장식,194,606,40.083,12,2.49
5528,달려라 IOI 열차,68,291,27.642,15,3.62
5529,저택,56,340,23.629,15,4.23
5530,JOIOI 탑,96,303,39.344,20,2.54
5531,버블 정렬,33,334,16.098,24,6.21
5532,방학 숙제,4138,7339,63.176,2,1.58
5533,유니크,1372,2092,72.554,5,1.38
5534,간판,130,327,47.273,6,2.12
5535,패셔니스타,82,165,66.667,13,1.5
5536,물고기의 서식 범위,26,47,70.27,14,1.42
5538,JJOOII,36,139,32.727,10,3.06
5539,たのしいカードゲーム,28,47,65.116,9,1.54
5540,夜店,15,27,57.692,13,1.73
5542,JOI 국가의 행사,117,298,52.941,21,1.89
5543,상근날드,17045,29195,65.565,2,1.53
5544,리그,225,467,60.321999999999996,5,1.66
5545,최고의 피자,538,1380,47.318000000000005,8,2.12
5546,파스타,202,615,45.909,11,2.18
5547,일루미네이션,52,130,66.667,10,1.5
5548,지그재그 숫자,18,71,41.86,18,2.39
5549,행성 탐사,348,1091,44.331,12,2.26
5550,헌책방,58,138,56.863,14,1.76
5551,쇼핑몰,43,189,29.861,16,3.35
5552,걷는 산타클로스,45,263,22.5,17,4.44
5553,微生物実験,13,23,56.522,19,1.77
5554,심부름 가는 길,4148,5135,87.25299999999999,1,1.15
5555,반지,917,1687,63.769,6,1.57
5556,타일,220,600,52.00899999999999,10,1.92
5557,1학년,3555,12520,36.935,11,2.71
5558,チーズ,453,1167,56.483999999999995,11,1.77
5559,JOI 깃발,18,140,34.615,19,2.89
5560,問題,7,7,100.0,8,1.0
5561,과자의 분할,67,219,50.758,15,1.97
5565,영수증,6370,7750,88.521,3,1.13
5566,주사위 게임,626,1526,46.821000000000005,4,2.14
5567,결혼식,3090,8877,42.277,10,2.37
5568,카드 놓기,999,2408,52.113,6,1.92
5569,출근 경로,486,1466,43.47,11,2.3
5570,산타클로스와 루돌프,21,255,21.0,19,4.76
5572,사다리 게임,22,63,48.888999999999996,18,2.05
5573,산책,493,1487,44.335,17,2.26
5575,타임 카드,1789,2453,78.95,2,1.27
5576,콘테스트,2329,3181,80.283,4,1.25
5577,RBY팡!,102,480,29.565,14,3.38
5578,薄氷渡り,23,63,40.351,14,2.48
5580,빙고 게임,12,35,66.667,15,1.5
5582,공통 부분 문자열,2408,7555,43.886,11,2.28
5585,거스름돈,10061,19485,59.617,4,1.68
5586,JOI와 IOI,2244,3221,77.67399999999999,4,1.29
5587,카드 캡터 상근이,101,287,45.089,9,2.22
5588,별자리 찾기,193,348,70.956,13,1.41
5590,船旅,21,32,87.5,10,1.14
5596,시험 점수,3283,4257,83.494,2,1.2
5597,과제 안 내신 분..?,4456,7440,67.23,4,1.49
5598,카이사르 암호,3247,6271,59.589,4,1.68
5599,カードの並び替え,49,67,83.051,6,1.2
5600,품질검사,137,319,54.15,9,1.85
5602,問題1,11,13,84.615,5,1.18
5603,問題2,9,19,100.0,5,1.0
5604,問題3,4,4,100.0,6,1.0
5608,問題 ２,6,10,66.667,6,1.5
5612,터널의 입구와 출구,1016,2168,50.927,3,1.96
5613,계산기 프로그램,1048,1741,70.007,3,1.43
5614,問題 3,6,11,60.0,8,1.67
5615,아파트 임대,241,2715,17.008,19,5.88
5618,공약수,1664,3793,59.792,3,1.67
5619,세 번째,55,186,42.968999999999994,9,2.33
5622,다이얼,22066,43468,57.059,4,1.75
5623,수열의 합,465,1415,39.914,7,2.51
5624,좋은 수,478,2015,31.079,11,3.22
5625,페스트리,57,172,45.6,15,2.19
5626,제단,390,1974,26.840999999999998,17,3.73
5627,박테리아,14,171,34.146,22,2.93
5635,생일,1556,2417,73.258,6,1.37
5636,소수 부분 문자열,204,535,46.575,10,2.15
5639,이진 검색 트리,3176,12258,38.109,10,2.62
5640,즐거운 색칠,10,29,43.478,15,2.3
5642,퀸 게임,9,49,31.034000000000002,22,3.22
5648,역원소 정렬,215,611,46.236999999999995,8,2.16
5651,완전 중요한 간선,283,1602,28.528000000000002,20,3.51
5656,비교 연산자,882,1666,61.123000000000005,4,1.64
5666,Hot Dogs,510,1013,57.303000000000004,3,1.75
5670,휴대폰 자판,804,4192,28.921,17,3.46
5671,호텔 방 번호,386,717,65.983,7,1.52
5676,음주 코딩,1038,4422,31.265,15,3.2
5677,Joining Couples,14,45,34.146,19,2.93
5679,Hailstone Sequences,119,193,71.687,8,1.4
5681,공 쌓기,42,102,59.155,14,1.69
5691,평균 중앙값 문제,695,928,81.861,4,1.22
5692,팩토리얼 진법,619,1613,46.823,3,2.14
5696,숫자 세기,22,52,70.968,8,1.41
5698,Tautogram,316,586,62.205,5,1.61
5704,팬그램,934,1668,63.278999999999996,4,1.58
5707,Brothers,8,10,88.889,11,1.13
5710,전기 요금,115,456,34.125,11,2.87
5717,상근이의 친구들,2262,2954,83.131,3,1.2
5719,거의 최단 경로,1093,13199,20.534000000000002,16,4.87
5721,사탕 줍기 대회,546,1842,41.332,11,2.42
5724,파인만,940,1299,80.687,4,1.24
5735,Emoticons :-),51,353,21.888,19,4.57
5736,Finding Seats,8,31,26.666999999999998,14,3.75
5741,Soccer League,9,19,52.941,7,1.89
5751,Head or Tail,119,152,87.5,3,1.14
5753,Pascal Library,20,28,74.074,4,1.35
5766,할아버지는 유명해!,179,384,58.68899999999999,7,1.7
5780,Uncle Tom’s Inherited Land,7,22,33.333,18,3.0
