id,user,correct_cnt,level
29253,mazeltov,67,999
29254,tingsung93,67,999
29255,filepointer,67,999
29256,nkw096,67,999
29257,zzccbbmm23,67,999
29258,kxx_nasy,67,5
29259,mkdusgml,67,5
29260,rim1329,67,999
29261,ydh8027,67,999
29262,kimhj6052,67,999
29263,paikwiki,67,6
29264,alsdud9723,67,999
29265,coding_cj,67,999
29266,elliepark003,67,999
29267,tldnr1,67,999
29268,2022jpark,67,999
29269,90woozz,67,999
29270,himchan2004,67,999
29271,alsxovka,67,999
29272,kimandr443,67,0
29273,rjh5772,67,999
29274,swagmh,67,999
29275,yw91421,67,7
29276,ndkim11,67,8
29277,zail,67,999
29278,antonyj,67,999
29279,hjeon2k,67,999
29280,qkrghddlf14,67,999
29281,soyen20,67,999
29282,dandalf,67,10
29283,djccnt15,67,999
29284,lyjpig1,67,999
29285,sayoo21,67,999
29286,since1909,67,9
29287,zangwoo,67,999
29288,yb0221,67,999
29289,gates02,67,999
29290,heroicms,67,10
29291,pswaao88,67,6
29292,gns0304,67,999
29293,ksh031313,67,999
29294,ehdwn514,67,999
29295,go1d,67,999
29296,hanm128,67,999
29297,hanu607,67,999
29298,lph1114,67,999
29299,piese1028,67,6
29300,stizms,67,999
29301,dbrnjs000,67,999
29302,haru123o,67,999
29303,km_kang,67,999
29304,hesnying,67,999
29305,jsbhaha,67,999
29306,kimyison123,67,999
29307,kyounje,67,6
29308,pack122,67,999
29309,sopogen,67,999
29310,uwangg,67,999
29311,wjddlswn23,67,999
29312,yolos,67,999
29313,jinchul,67,999
29314,tngus2373a,67,999
29315,yoyo5809,67,7
29316,dbaek,67,999
29317,xhww99,67,999
29318,cseong36,67,999
29319,joseph_luke,67,999
29320,hongje94,67,3
29321,lee980411,67,999
29322,seokji,67,8
29323,bellatara,67,999
29324,kanie,67,999
29325,kdjdj106,67,999
29326,mhgjeamo,67,999
29327,sally0212,67,6
29328,asj12896,67,9
29329,conquerex,67,999
29330,ksm4465ksm,67,5
29331,najongsi,67,999
29332,qorckddls010,67,999
29333,ssj60602,67,999
29334,xpfltl,67,999
29335,chohw9798,67,5
29336,kwooly,67,999
29337,taegen,67,999
29338,ds2gid,67,4
29339,gjrjr04,67,999
29340,juliasun97,67,999
29341,keeu11,67,999
29342,m4kgsjd,67,5
29343,minji9096,67,999
29344,reynie1514,67,999
29345,whwndud1235,67,4
29346,devsungmin,67,1
29347,mc3218,67,7
29348,rhkdrbs06,67,9
29349,sskpilot,67,999
29350,tjwnstjr1,67,8
29351,djm030,67,999
29352,ewqbnm,67,999
29353,hwkl,67,999
29354,jinsab,67,999
29355,lbcj,67,999
29356,cashew,67,999
29357,gongtuigigi,67,999
29358,1025ryu,67,999
29359,2ghdms,67,999
29360,hunny22,67,999
29361,jubin3424,67,999
29362,yss1205,67,999
29363,biud436,67,999
29364,leohan1201,67,999
29365,s202188,67,8
29366,wndud5570,67,6
29367,yeunda,67,999
29368,gamdol0406,67,7
29369,linak0,67,7
29370,paulsohn,67,999
29371,vkak006,67,999
29372,1236jack,67,999
29373,alrin,67,999
29374,lm6686,67,999
29375,yewon0612,67,999
29376,britt0830,67,11
29377,dlwogur94,67,999
29378,jiholee1234,67,999
29379,parkjunsu0115,67,999
29380,itzjamie96,67,7
29381,kikik00,67,999
29382,minhkim,67,4
29383,qkrdbwls9601,67,999
29384,jin03hee16,67,999
29385,kjh1a2a3a,67,999
29386,rkdmswlq,67,999
29387,yejing0728,67,999
29388,yijaehak,67,2
29389,jhs0465,67,999
29390,nky212,67,2
29391,happyjamong,67,999
29392,pos1070,67,7
29393,chlrjs3,67,999
29394,duddks1115,67,999
29395,impact9948,67,999
29396,tnwls0312,67,999
29397,uchan5341,67,999
29398,heejin8712,67,999
29399,kimtaiwhan,67,999
29400,kms1112,67,999
29401,whatis,67,999
29402,intan15,67,999
29403,jjw0809,67,999
29404,nada65,67,999
29405,alahoon,67,999
29406,bjloed,67,999
29407,g00dluckroon,67,9
29408,jasonhchoi0324,67,999
29409,taeminkim23,67,999
29410,pcy0711,67,999
29411,rkdgpwls12,67,999
29412,henrynicholas,67,999
29413,sweetprince,67,999
29414,won64312000,67,4
29415,yesjjin99,67,8
29416,duswn1234,67,999
29417,lizard_kim,67,999
29418,mongjamong,67,999
29419,yvette7276,67,999
29420,harin95,67,4
29421,kwakkun2002,67,7
29422,lkh3happy,67,8
29423,msj5531,67,5
29424,pgh224,67,999
29425,wjdgoruds2,67,999
29426,jyoungjk33,67,999
29427,lukelee3,67,999
29428,nrcrzl93,67,999
29429,kimcrab,67,999
29430,minonminho,67,999
29431,miori,67,9
29432,paranocs,67,999
29433,skql8290,67,999
29434,ziziwhdgus,67,999
29435,bomaru83,67,7
29436,dbwlals9936,67,7
29437,kh940800,67,999
29438,raptor37,67,999
29439,toytoo9503,67,3
29440,osunguk,67,999
29441,sungmin69355,67,999
29442,dkswnstjr2,67,999
29443,honey3491,67,999
29444,jeonjini,67,999
29445,pjhpjh718,67,999
29446,yp1t,67,999
29447,duswo46,67,999
29448,johnlee02123,67,999
29449,really4725,67,5
29450,downclear,67,999
29451,pauljhpark,67,999
29452,ingyung08,67,999
29453,top9076,67,999
29454,humx55,67,999
29455,qlehfdl97,67,999
29456,pkspkssang,67,999
29457,cross9308,67,999
29458,dlqudejr89,67,4
29459,nr97819,67,999
29460,index1207,67,6
29461,zunza96,67,999
29462,acyde9408,67,999
29463,finalboy,67,999
29464,elizabeth2002,67,999
29465,wpdls526,67,6
29466,ybbarng,67,999
29467,yjkim1,67,8
29468,openkimjh,67,999
29469,qww5473,67,999
29470,jajayou07,67,999
29471,akfh278,67,7
29472,hsgoood11,67,999
29473,jisoo0910,67,999
29474,arcde40,67,999
29475,doqns00,67,999
29476,sosir027,67,999
29477,qwerty2727,67,999
29478,chhhh0_k,67,999
29479,kyle1024,67,999
29480,hami12312,67,3
29481,lim7217,67,9
29482,erasekim0617,67,999
29483,apdanun,67,999
29484,dyddnjs007,67,999
29485,hahabsw,67,999
29486,gs9511,67,999
29487,rlaehdgus415,67,999
29488,balea,67,999
29489,danobti,67,999
29490,ffislfek,67,999
29491,park97_sm,67,999
29492,akak88,67,999
29493,gohg0901,67,999
29494,xortl98,67,999
29495,jjeongg94,67,999
29496,lkns0989,67,999
29497,dms2328,67,7
29498,phj9205,67,999
29499,drawy,67,10
29500,kgw3577,67,999
29501,thismeansthat,67,999
29502,xyorhzhf,67,999
29503,zivot,67,999
29504,chanyub1008,67,8
29505,dh1111,67,999
29506,gs99beat,67,999
29507,ldk119,67,7
29508,jws1234,67,999
29509,fhqpfmxm1234,67,999
29510,lop1322,67,7
29511,onemask,67,9
29512,qsii24,67,999
29513,bkazzi,67,999
29514,co323co,67,9
29515,djsuh307,67,999
29516,jtj0525,67,999
29517,hyunjai34,67,999
29518,yj4025,67,999
29519,rlawlswn1867,67,999
29520,chappy11,67,999
29521,scj1436,67,7
29522,dltkdtn0519,67,999
29523,pcs605328,67,999
29524,obaek,67,999
29525,tub008,67,7
29526,beom8776,67,3
29527,dwakna,67,999
29528,paeonia,67,999
29529,ethan,67,6
29530,rkdek6826,67,999
29531,soya0193,67,999
29532,bindongg,67,10
29533,bce9238,67,10
29534,wjdwnsdnjs13,67,7
29535,mbs722,67,999
29536,kkh0590,67,999
29537,liveayo,67,999
29538,tkdgusl94,67,10
29539,azvfsxcd,67,8
29540,ruddms0127,67,999
29541,jinwoo71,67,999
29542,kasioohre,67,999
29543,rew300,67,6
29544,junseok17,67,0
29545,k27325,67,9
29546,qowodnjs3737,67,999
29547,buzinga,67,999
29548,sda362002,67,0
29549,ferdy728,67,2
29550,hsji123,67,999
29551,ssapo,67,999
29552,wjddbstj98,67,999
29553,mcalgo,67,999
29554,dudgns5689,67,999
29555,east928,67,999
29556,qkxlxlqkxlxl,67,10
29557,dhmilktea,67,999
29558,window9u,67,10
29559,skslsysl,67,999
29560,ksh24865,67,999
29561,garcia,67,999
29562,myharu01,67,999
29563,sanghun0500630,67,999
29564,voidgun93,67,999
29565,solduma,67,999
29566,leemuo123,67,999
29567,zhsks311,67,999
29568,evade,67,3
29569,haveagood,67,999
29570,yseol0821,67,5
29571,hhjj4545,67,999
29572,hyeongham,67,999
29573,whgusdn528,67,999
29574,bbol_kim,67,999
29575,silverhoo,67,5
29576,taeike,67,999
29577,yw1082,67,999
29578,ghfkdgml,67,999
29579,hglass0127,67,999
29580,lightene,67,7
29581,hpsd417,67,999
29582,sysiphe0,67,999
29583,enjoy1358,67,999
29584,rhkddnjs99,67,12
29585,phantomsoul,67,999
29586,ijun0824,67,2
29587,zackjho,67,999
29588,ske1620,67,999
29589,mamamau,67,999
29590,coderavel,67,999
29591,yuunnii315,67,999
29592,danbalan,67,999
29593,choiin0404,67,999
29594,dong9733,67,999
29595,seungmogu,67,6
29596,gywn7724,67,3
29597,pllpokko,67,999
29598,hseongchan2,67,999
29599,hans081545,67,999
29600,kingrot,67,999
29601,shj4074,67,999
29602,seo8804,67,999
29603,clda200224,67,-1
29604,gkwlak645,67,999
29605,klas1020,67,999
29606,agrajak,67,11
29607,tagkdj1,67,999
29608,kwlcks0527,67,999
29609,pokng1393,67,999
29610,4whomtbts,67,2
29611,moo0cho,67,999
29612,anhnt10,67,999
29613,zhffpfkdl,67,999
29614,shlee1503,67,7
29615,rkdud410,67,999
29616,gihongchoi,66,999
29617,shkim19,66,999
29618,alpsofficial,66,999
29619,coin,66,7
29620,js10836,66,999
29621,huhwon2379,66,999
29622,devjames,66,999
29623,dogdogdog,66,14
29624,hidonggi,66,999
29625,painhodu,66,6
29626,skfnqjwm,66,5
29627,serpongs,66,6
29628,yellow619,66,999
29629,kht92,66,999
29630,splittinghares,66,8
29631,choyeon_engr,66,999
29632,jcy0720,66,999
29633,ehdbs8609,66,999
29634,chermy013,66,999
29635,ks2624,66,0
29636,kiwinugget,66,5
29637,unbiarirang,66,999
29638,alternative3,66,999
29639,kelly335,66,999
29640,rmsgur3691,66,999
29641,shbeat,66,999
29642,ajayonghwa,66,999
29643,alcyone,66,999
29644,kms4283,66,999
29645,mandos95,66,2
29646,gaeju,66,999
29647,jaewook3830,66,999
29648,leok0909,66,999
29649,aiya88,66,999
29650,andrewkim,66,999
29651,mac520,66,999
29652,vhv3y8,66,999
29653,squidsquidai,66,6
29654,david8943,66,999
29655,duino03,66,999
29656,gigjf,66,999
29657,ko32145,66,999
29658,hotkimchi13,66,12
29659,chocho0717,66,999
29660,dayeonoh,66,6
29661,jme0010,66,3
29662,m1nsuppp,66,999
29663,ssiamany,66,999
29664,undcon01,66,4
29665,wlghsp,66,999
29666,cody628,66,999
29667,tpgh02,66,5
29668,coding2020,66,999
29669,injeolmi,66,999
29670,jsi0416,66,999
29671,kimsangbum,66,999
29672,oddman621,66,5
29673,syj621,66,0
29674,ghkdehddnr20,66,999
29675,hongcana,66,6
29676,awake6,66,999
29677,hastar2027,66,999
29678,armhf,66,5
29679,biiregrey,66,999
29680,hhh4025,66,999
29681,kyrieirving11,66,999
29682,ricola,66,999
29683,roxjf3444,66,999
29684,a1clsrotorl,66,999
29685,cjy5025,66,7
29686,cy118,66,999
29687,dlaehdjs,66,999
29688,h1358b,66,-1
29689,jimin9038,66,7
29690,dust_j,66,999
29691,lucia0725,66,6
29692,suyeon5383,66,999
29693,aaaa1643,66,999
29694,hjh119,66,999
29695,whtkdgus12,66,7
29696,dndhkd,66,15
29697,dream4future1004,66,999
29698,song9566,66,999
29699,cshoon95,66,999
29700,kimas0321,66,4
29701,kjt94eyo,66,999
29702,achro98,66,2
29703,deeptoo2,66,7
29704,moo418,66,999
29705,sj_sam,66,999
29706,duck1004sky,66,999
29707,new_new,66,999
29708,snail24365,66,999
29709,taeboj,66,999
29710,twicedtna,66,8
29711,wlsxor5828,66,999
29712,coaleeyong,66,999
29713,jwsol11,66,999
29714,kdk124578,66,999
29715,mandu0820,66,999
29716,kgh1224,66,6
29717,mmbaby,66,999
29718,xorwns2di,66,999
29719,chaerry,66,999
29720,koaru103,66,999
29721,ksw3365,66,999
29722,qmffordnwn,66,999
29723,slgf6622,66,999
29724,beleap,66,5
29725,dnjswhdehd97,66,999
29726,yadago1,66,999
29727,kkknigga,66,999
29728,lunar1514,66,5
29729,sojujazz,66,999
29730,alswo9853,66,7
29731,bluesalt1621,66,999
29732,gkswnwjdwn,66,999
29733,jdh0824,66,5
29734,wwqw58,66,6
29735,pandora240,66,999
29736,tmdghks,66,999
29737,ysh2911,66,999
29738,iknowimgood,66,999
29739,leeyoungmin,66,6
29740,ayoung_0717,66,999
29741,devhackers,66,999
29742,lluvia92,66,999
29743,reve0604,66,-1
29744,bbangsil20,66,4
29745,djaak74,66,999
29746,salk1104,66,5
29747,eyeful222,66,999
29748,uryo,66,5
29749,ghjklla007,66,5
29750,woohoo123,66,999
29751,jseshoo,66,999
29752,kojaeduck,66,999
29753,aswcoder,66,999
29754,kimdn0520,66,999
29755,koj1227,66,999
29756,kv829ly,66,6
29757,minee1968,66,999
29758,stjohn1227,66,999
29759,stop1221,66,999
29760,ti0126,66,999
29761,tpgus0510,66,999
29762,tjddud996,66,999
29763,wjdghks728,66,0
29764,alsrb0504,66,999
29765,gkssk41,66,999
29766,jsb9344,66,999
29767,psm651,66,999
29768,uuwa1034,66,999
29769,anonymous719,66,999
29770,jgy980702,66,6
29771,kjsii123,66,3
29772,shj95,66,999
29773,spalstlr321,66,7
29774,iiieiiie,66,999
29775,johnyoon17,66,999
29776,jysaa5,66,7
29777,ldg1095,66,999
29778,quicklydie,66,7
29779,fantazm,66,999
29780,jeons1201,66,999
29781,3ncag3,66,999
29782,exon,66,9
29783,pingom,66,999
29784,qkrtkddn8430,66,999
29785,daniel020202,66,999
29786,kms040411,66,999
29787,thetruthisbbang,66,999
29788,kmk2941,66,999
29789,porawn,66,999
29790,a_mean,66,4
29791,budyun,66,999
29792,daniel13,66,999
29793,hosu4343,66,999
29794,jellypkn,66,6
29795,picom0025,66,5
29796,wo2306,66,999
29797,yswemperor,66,999
29798,leejh1010,66,999
29799,sigsegv,66,999
29800,elite7378,66,999
29801,yimyoujin96,66,999
29802,gong417,66,999
29803,mikseogi,66,9
29804,lkt8891,66,999
29805,minsuk0618,66,999
29806,rydia322,66,999
29807,you0oo,66,999
29808,eunny1690,66,999
29809,henrico473,66,999
29810,hjr,66,999
29811,horing,66,10
29812,seokjun88,66,999
29813,wkdwldms,66,999
29814,woowa06,66,999
29815,siztheday25,66,999
29816,wowjm486,66,5
29817,joi729,66,999
29818,spectat,66,6
29819,digilogrichard,66,9
29820,spbacteria,66,999
29821,zone,66,999
29822,ahg2656,66,999
29823,lucia324,66,999
29824,kkh0608,66,4
29825,seunghwanly,66,999
29826,yoonaa,66,999
29827,skarudfl2,66,999
29828,sanoi12,66,999
29829,alstjr7375,66,999
29830,qyqi,66,-1
29831,xoeh7002,66,999
29832,yi1746,66,999
29833,ktk3732,66,999
29834,ljs7908,66,999
29835,cshrap,66,999
29836,govern05,66,999
29837,ministove3yo,66,8
29838,rlatjsgnl519,66,6
29839,ldw3097,66,7
29840,myworldjerry,66,999
29841,wlsgh2029,66,999
29842,youhyun0809,66,9
29843,bnamkung,66,999
29844,gogaller,66,7
29845,kk030122,66,999
29846,5unkn0wn,66,9
29847,dhrzzah,66,999
29848,jklee0512,66,999
29849,junseokkim00,66,999
29850,chae9606,66,999
29851,yjh9511,66,999
29852,ahg223,66,999
29853,choicjw,66,999
29854,jihoonkim1218,66,9
29855,pos05169,66,6
29856,inhwa0419,66,999
29857,jenny7732,66,999
29858,sqrtrev,66,5
29859,story569,66,999
29860,blueth94,66,999
29861,nsy034,66,999
29862,glow147,66,999
29863,htk0302,66,999
29864,glock31,66,999
29865,drawcia,66,6
29866,eiru123,66,999
29867,hkkim0103,66,7
29868,jungri823,66,999
29869,seintjin,66,999
29870,camp5gong,66,13
29871,dkxltks25,66,999
29872,lji513,66,999
29873,sungjin,66,999
29874,wlxhwns,66,999
29875,aktmdtkd,66,7
29876,bumsuk92,66,999
29877,songmk592,66,999
29878,chlgnstjrdla,66,999
29879,jeonjeunghoon,66,999
29880,dyshim123,66,999
29881,tarahjjeon,66,999
29882,wskje,66,9
29883,jarytemp,66,999
29884,hanbin96,66,999
29885,bcjeong,66,999
29886,sympatec1234,66,999
29887,gorillaz,66,999
29888,hgk1221,66,999
29889,christopher_lee,66,999
29890,ujin2021,66,999
29891,wngud6012,66,2
29892,jyyoo0530,66,999
29893,rudvy9620,66,8
29894,aisiunme,66,999
29895,daisky86,66,999
29896,antlfn123,66,999
29897,jinious1111,66,999
29898,blackhawk3,66,999
29899,hbseo417,66,999
29900,rmduwk1226,66,3
29901,vmfosxlr,66,999
29902,gabin0801,66,999
29903,jyos1426,66,999
29904,tprjs456,66,999
29905,hsj9703,66,3
29906,kdg7984,66,999
29907,whdngus3,66,999
29908,ywwoo,66,999
29909,juyeoney,66,999
29910,dkdlfldls,66,999
29911,hojeong1105,66,999
29912,jmjang016,66,999
29913,kookkook68,66,7
29914,parkssuu2,66,999
29915,changhoi0522,66,9
29916,gkvms963,66,999
29917,yes1186,66,999
29918,ldj454,66,999
29919,sky834459,66,999
29920,blue0251,66,999
29921,sinhey,66,999
29922,wlsclgud,66,999
29923,gessetggi,66,999
29924,howdyshin,66,999
29925,brothergive,66,2
29926,kksooyeon,66,999
29927,bsm311,66,9
29928,meaningful0309,66,999
29929,hojoong0125,66,999
29930,irregular,66,999
29931,mike6321,66,10
29932,alal0614,66,5
29933,Amaranth,66,999
29934,rxg1123,66,999
29935,daobs,66,999
29936,uckjae,66,999
29937,wanghw007,66,999
29938,jho2301,66,999
29939,y30000,66,999
29940,gjhgjh1,66,999
29941,shfwk32,66,999
29942,umjaejeong,66,999
29943,dkile532,66,7
29944,hoeo456,66,7
29945,chtlrhd7,66,7
29946,wntkd0304,66,999
29947,ace7849,66,999
29948,nocount2,66,999
29949,dldms1715,66,999
29950,jhlee789,66,999
29951,kimsr96,66,8
29952,oooooooooc,66,999
29953,suji56789,66,999
29954,shunnyjang,66,999
29955,ss08157611,66,999
29956,astrohacker,66,999
29957,gogoyo,66,999
29958,woorim1022,66,8
29959,itpl5972,66,999
29960,rucellant,66,999
29961,cheld536,66,999
29962,shmwoo9395,66,999
29963,qpwoei0123,66,999
29964,ilovecjmcjm,66,999
29965,dudgus0627,66,999
29966,kkssadsl,66,999
29967,rispend,66,999
29968,bae0308,66,999
29969,shb0328,66,999
29970,sangroad,66,999
29971,dohpkim,66,5
29972,sang0130,66,999
29973,xortn3745,66,999
29974,hwider,66,999
29975,peter1035k,66,999
29976,0810ghdbs,66,999
29977,corona1993,66,999
29978,gkdldyd12,66,999
29979,illogic,66,6
29980,ksh4305,66,999
29981,love_ev_v,66,9
29982,junjun90,66,999
29983,seong4862,66,999
29984,wltn3231,66,999
29985,evolver,66,9
29986,hooneec1117,66,999
29987,dk983,66,999
29988,ellena,66,999
29989,lbj1767,66,999
29990,cpm0722,66,999
29991,hdhj33,66,6
29992,firenation,66,999
29993,vlsivlsi,66,999
29994,haksan1999,66,999
29995,platic96,66,999
29996,rmflswnddkd,66,999
29997,dlthdbs124,66,999
29998,tkachdtk0903,66,999
29999,yeonbn,66,999
30000,dbfpzk142,66,7
30001,ec209,66,999
30002,yunseoh68,66,999
30003,keplor,66,999
30004,asd5636,66,9
30005,kreateark,66,999
30006,cherrysign,66,999
30007,k940813,66,6
30008,huchijwk,66,999
30009,nhn,66,999
30010,chanten,66,999
30011,freyja738,66,999
30012,ljh940102,66,999
30013,kyjoon0916,66,5
30014,promasters,66,999
30015,gimoon0226,66,999
30016,hpfchicken,66,5
30017,aa141,66,999
30018,wnddjssla,66,999
30019,binho123,66,5
30020,h00201,66,999
30021,noely1008,66,11
30022,eaia,66,999
30023,craft_roder,66,999
30024,hno135246,66,999
30025,monasife,66,999
30026,bbrightsoon,66,999
30027,jungun2115,66,7
30028,thdms5128,66,999
30029,joypsh0116,66,999
30030,lemonwhdk,66,999
30031,hojanrgid,66,999
30032,park8297,66,999
30033,choongmin,66,999
30034,udwklh,66,999
30035,kmj030909,66,999
30036,ll55kk,66,9
30037,mna3352,66,999
30038,jjw9203,66,999
30039,yusen503,66,999
30040,jhj0630,66,6
30041,cocolove94,66,999
30042,splanchna,66,999
30043,kbs781025,66,999
30044,dydrkfsla,66,10
30045,dddd123,66,999
30046,dumi33,66,8
30047,ssuk30,66,999
30048,pstest,66,999
30049,jindevme,65,999
30050,sjhi00,65,999
30051,rcamel83,65,999
30052,cvb279,65,999
30053,willhope22,65,999
30054,jkim67cloud,65,999
30055,dongha0940,65,5
30056,bluechip92,65,999
30057,delphinu,65,999
30058,hyhgo0903,65,999
30059,junqpark,65,5
30060,kualgkill,65,7
30061,nooo0312,65,999
30062,usebutable,65,999
30063,dhkim92,65,999
30064,hklee1244,65,999
30065,dlwotj5158,65,999
30066,jylee210,65,999
30067,panpan,65,999
30068,chan0843,65,999
30069,yoloseem,65,999
30070,cntmddn,65,999
30071,hayoung2469,65,999
30072,dbjhkim,65,999
30073,jhs1oo4,65,999
30074,kimyh37186,65,999
30075,minje0611,65,999
30076,anderss10,65,999
30077,jookanghoo,65,999
30078,artcode,65,999
30079,redbeannut,65,12
30080,chosuwon12,65,999
30081,hch9900,65,999
30082,corykim0829,65,999
30083,songs4805,65,7
30084,windigokan,65,999
30085,xorud0127,65,5
30086,yonjae,65,999
30087,einoasis,65,999
30088,psejin1226,65,999
30089,hyeondon,65,999
30090,lazineer,65,6
30091,kiej0508,65,999
30092,nocpp,65,13
30093,seodongit,65,999
30094,taeminahn,65,999
30095,wjdgo12,65,999
30096,9491086,65,999
30097,hellossong,65,999
30098,ltj3334,65,999
30099,gkscldfl1,65,999
30100,lhhl1029,65,4
30101,darkeroe,65,8
30102,mesikkera,65,999
30103,pabio731,65,6
30104,raipian0314,65,7
30105,cjstlsgus,65,999
30106,khj15,65,999
30107,camerion,65,999
30108,dydcjf55,65,999
30109,lacls159,65,999
30110,wonsub1332,65,1
30111,electroskunk,65,3
30112,pjm9320,65,6
30113,goals0303,65,999
30114,planete,65,7
30115,rlxdn,65,999
30116,sinda72,65,2
30117,changmoon02,65,999
30118,innateace,65,999
30119,rlawlals,65,999
30120,youseokwon1667,65,7
30121,a_bcde,65,8
30122,jinwoo700,65,999
30123,leech5598,65,999
30124,tmvlem0617,65,-1
30125,chromacrow,65,999
30126,looki07,65,999
30127,wjddns59,65,5
30128,fulyeon,65,999
30129,tmdgus5514,65,999
30130,0505rabbit,65,999
30131,sduck,65,999
30132,sllq,65,999
30133,sulphorc,65,999
30134,blible,65,0
30135,khh9550,65,9
30136,soyoon0215,65,6
30137,alpamon615,65,999
30138,dufwjd0223,65,999
30139,kidsland09,65,999
30140,rlghk1461,65,999
30141,sondo100,65,999
30142,yu8626jin,65,999
30143,firstimedeveloper,65,4
30144,gs16099,65,999
30145,gyucheon_lee,65,999
30146,hhw0925,65,999
30147,redhoneybee,65,999
30148,shchoi2220,65,999
30149,lik0417,65,999
30150,meatspinning,65,999
30151,socry2,65,999
30152,yehyohimdulda,65,999
30153,yem9087,65,999
30154,0water,65,999
30155,ad1a21s54,65,2
30156,kkj_james,65,999
30157,sykang890,65,999
30158,pyb7549,65,5
30159,random0411,65,9
30160,ted12333,65,2
30161,2000joseph98,65,999
30162,kmg1414,65,5
30163,psr133,65,999
30164,pxht4320,65,999
30165,wnsgks0037,65,999
30166,labypuzzle,65,999
30167,debussy99,65,5
30168,jwzz123123,65,999
30169,okioki007,65,999
30170,seikoh,65,999
30171,chlee9695,65,999
30172,yoonawlsfl,65,999
30173,lympsw,65,999
30174,peng_u_0807,65,999
30175,tmdgmlzja,65,999
30176,imbrian618,65,-1
30177,javacjavac55,65,999
30178,tkfka05,65,999
30179,asqqwww,65,999
30180,korybala,65,5
30181,oiuyo7,65,999
30182,po04304a,65,999
30183,k_junegeun,65,999
30184,leehyunjoon2,65,999
30185,sunlight0628,65,999
30186,wltmdwn17,65,999
30187,jsw1660,65,7
30188,qwera23,65,999
30189,mozell,65,999
30190,pmj6541,65,8
30191,psch300,65,999
30192,xstu6825,65,999
30193,yulkim,65,999
30194,bae1004king,65,999
30195,cjw1464,65,999
30196,ghwn5936,65,999
30197,jtkim1,65,999
30198,lloveyoul,65,999
30199,wonseok090166,65,999
30200,aimar83,65,999
30201,jacky92q,65,999
30202,kjt824,65,999
30203,leejh0469,65,4
30204,thrkdkfl,65,5
30205,jeffjunhyun,65,999
30206,kjh199311,65,999
30207,leeseojune,65,999
30208,keco00,65,999
30209,reafsss,65,999
30210,tkddbs0411,65,3
30211,akstp88,65,7
30212,duckhan,65,999
30213,intulda,65,6
30214,notjustmoney,65,2
30215,thrdud0423,65,999
30216,duatnsdnjs72,65,999
30217,moonand,65,999
30218,xmcdk10,65,8
30219,cpuu,65,999
30220,ash0331,65,999
30221,chan12,65,999
30222,cjsgh5012,65,999
30223,jbright0520,65,999
30224,kdch0823,65,999
30225,pulgrims,65,3
30226,roharui,65,999
30227,cms4317,65,8
30228,kepy1106,65,4
30229,ydw0703,65,999
30230,hsb990423,65,999
30231,nejh1210,65,999
30232,sdc02309,65,999
30233,tjkim,65,8
30234,jdcj222,65,999
