id,name,level,avg_try
9586,Hack Protection,19,2.18
9629,두 정수의 거리,19,1.59
9667,GUMA,19,2.28
9685,Demonstrations,19,1.0
9735,삼차 방정식 풀기,19,8.18
9817,Necklace of Beads,19,1.86
9867,Optimal Milking,19,1.83
9985,Missing Piece 2001,19,2.41
10003,Tower Defense Game,19,1.93
10020,Counting Friends,19,3.31
10127,criminals,19,2.41
10131,FarmCraft,19,3.32
10222,Tons Of Damage,19,4.57
10248,Super Mario 169,19,2.67
10267,사각형은 몇 개?,19,2.06
10277,JuQueen,19,2.76
10321,요새 건설,19,3.02
10329,Key to Knowledge,19,2.09
10454,세 네모,19,4.11
10479,따르릉 따르릉,19,4.5
10528,Knapsack Collection,19,3.46
10531,Golf Bot,19,1.98
10537,The Safe Secret,19,1.54
10538,빅 픽쳐,19,3.4
10554,COCI,19,3.58
10565,Salary Inequity,19,2.3
10567,Towers,19,2.29
10596,Improvements,19,2.2
10627,Parentheses,19,4.2
10669,Cow Rectangles,19,3.38
10741,JANJE,19,4.2
10759,팰린드롬 경로 3,19,2.73
10780,Network,19,1.73
10782,Hacker,19,1.86
10786,Catering,19,2.05
10802,369 게임,19,3.07
10839,미술관,19,3.04
10896,Hexagon travel,19,2.2
10898,Jogging,19,6.23
10905,Actual visible points,19,1.67
10909,Quaternion inverse,19,2.2
10954,테트리스 2,19,2.65
11061,Awkward Group,19,3.41
11090,Cutting Brownies,19,1.5
11102,Party,19,2.12
11111,두부장수 장홍준 2,19,2.19
11163,Kings on a Chessboard,19,1.5
11239,FindWords,19,5.6
11452,Risk,19,1.0
11493,동전 교환,19,3.54
11495,격자 0 만들기,19,3.51
11499,Path,19,5.32
11510,TOPOVI,19,1.69
11621,Ice Igloos,19,5.26
11661,해의 개수,19,5.89
11672,Guessing Camels,19,2.6
11673,Hole in One,19,4.36
11678,Black Vienna,19,1.61
11686,Saint John Festival,19,2.04
11717,Wall Making Game,19,1.52
11750,Wall Clocks,19,1.7
11751,Bringing Order to Disorder,19,1.33
11768,Transportation Delegation,19,2.14
11797,수행평가 2,19,1.71
11843,Monkey and Apple-trees,19,1.0
11913,Min-cost GCD,19,4.13
11937,이주 계획 세우기 2,19,2.6
11939,이주 계획 세우기 4,19,2.0
11958,행복한 수,19,4.33
11991,Fenced In (Platinum),19,1.57
12008,262144,19,1.81
12106,부분 문자열의 개수,19,2.06
12108,약수 지우기 게임 2,19,2.15
12165,Logging (Large),19,5.1
12393,Equal Sums (Large),19,5.83
12428,박테리아 (Large),19,2.6
12634,Stock Charts (Large),19,1.33
12662,Juice (Large),19,1.92
12746,Traffic (Large),19,2.22
12775,String Theory,19,3.29
12829,Mission,19,4.17
12855,홍준이는 FFT를 좋아해,19,2.0
12857,홍준이는 문자열을 좋아해,19,4.0
12921,제한된 메모리,19,2.66
12926,쉽게 제한된 메모리,19,2.21
12960,체스판,19,1.56
12963,달리기,19,1.68
12986,화려한 마을2,19,2.3
12988,주식 차트,19,1.4
13006,키위쥬스,19,2.82
13068,Funfair,19,4.33
13166,범죄 파티,19,4.0
13176,동전,19,1.58
13263,나무 자르기,19,2.34
13271,스파이,19,4.0
13289,Arcade!,19,2.67
13309,트리,19,3.25
13327,개구리,19,3.6
13339,XOR 수열,19,2.97
13358,Exponial,19,3.37
13364,Keeping the Dogs Apart,19,2.14
13438,계단 오르기 운동,19,1.56
13482,Java2016,19,1.41
13542,우표 구매하기,19,4.0
13547,수열과 쿼리 5,19,2.26
13555,증가하는 부분 수열,19,1.93
13576,Prefix와 Suffix,19,3.2
13709,XOR 합 2,19,4.9
13738,Ghostbusters 2,19,1.4
13855,Three Squares,19,2.85
13890,Big Bang,19,1.69
13906,대문자,19,1.8
13928,Arranging Hat,19,3.0
13957,Within Arm's Reach,19,1.58
13965,The White Rabbit Pocket Watch,19,1.82
13974,파일 합치기 2,19,2.15
13980,Maximum Islands,19,1.38
13998,Jenga Boom,19,2.2
14207,약수 도로,19,1.56
14305,Stretch Rope (Large),19,1.13
14389,4블록,19,2.83
14390,타일 놓기,19,1.68
14399,2연산,19,1.78
14506,Pieces of Parentheses,19,2.55
14518,Ili,19,1.57
14522,Modern Art (Platinum),19,3.47
14559,Protocol,19,2.41
14631,명탐정 준하,19,8.2
14694,Professional Network,19,1.63
14700,넴모넴모 (Hard),19,2.68
14701,셔틀버스,19,4.0
14734,Aztec Diamond,19,3.42
14749,Grasshopper Route,19,2.7
14750,Jerry and Tom,19,6.33
14756,Telescope,19,4.11
14801,Play the Dragon (Small),19,4.4
14826,Good News and Bad News (Large),19,1.0
14859,세 쌍 서로소,19,2.28
14897,서로 다른 수와 쿼리 1,19,3.17
14933,보석 (GEM),19,2.76
14946,누가 크리스마스 소리를 내었는가,19,1.81
15005,Collatz Conjecture,19,2.72
15007,Easter Eggs,19,1.6
15049,K-ésimo,19,4.33
15053,Buggy ICPC,19,1.92
15058,Gates of uncertainty,19,1.33
15060,Imperial roads,19,1.33
15135,Equal Numbers,19,1.59
15171,Election Frenzy,19,3.0
15246,One-Way Streets,19,2.53
15269,Lunar Landscape,19,2.0
15286,Designing the Toy,19,1.7
15307,민돌 투어,19,2.23
15309,스킬 트리,19,5.03
15337,Starting a Scenic Railroad Service,19,1.5
15386,Frog Pushers,19,3.4
15402,Cunning Friends,19,1.71
15480,LCA와 쿼리,19,2.19
15514,Tap Titanz at Moloco (Easy),19,1.9
15515,Tap Titanz at Moloco (Hard),19,1.57
15522,Tree Separator,19,1.79
15524,Coin Slider,19,2.52
15526,Revenge of the Endless BFS,19,1.44
15561,구간 합 최대? 2,19,3.63
15581,Dostavljač,19,3.0
15582,Priglavci,19,1.0
15642,Thinking Station,19,4.0
15672,시공스톤,19,4.03
15677,문제 하나 풀어볼래?,19,3.04
15689,Catch the Plane,19,2.27
15759,Talent Show,19,3.48
15775,Voronoi Diagram,19,4.24
15825,System Call,19,6.0
15856,Sacred Scarecrows,19,1.9
15861,Love Polygon,19,2.2
15899,트리와 색깔,19,2.85
15908,복구,19,3.92
15944,성공,19,2.9
15948,간단한 문제,19,1.94
15987,팀 빌딩,19,3.45
16000,섬,19,6.31
16024,Balanced Trees,19,1.88
16025,Maximum Strategic Savings,19,1.0
16048,Red Black Tree,19,3.1
16050,Zoning Houses,19,1.5
16119,Cherrypick,19,3.84
16140,정수론과 응용,19,2.71
16151,별자리,19,4.1
16213,dgeu-learning,19,1.93
16286,Panokseon,19,3.03
16301,Isomorphic Inversion,19,2.85
16314,Kingpin Escape,19,3.0
16315,Altruistic Amphibians,19,2.0
16318,Delivery Delays,19,1.29
16335,Rabbit vs Turtle,19,3.14
16356,Stablo u stablu,19,1.0
16363,Secret Code,19,1.58
16407,Cops and Robbers,19,2.27
16409,Coprime Integers,19,1.92
16421,Rectangles,19,1.36
16443,Bolinhas de Gude,19,2.33
16448,Gasolina,19,1.57
16529,Ink Colors,19,2.29
16578,Popping Balloons,19,2.5
16580,Lexical Sign Sequence,19,2.09
16583,Boomerangs,19,1.68
16593,Expected Value of a Permutation,19,1.0
16603,Circuit Board Design,19,3.27
16607,Game Design,19,1.33
16610,Jinxed Betting,19,2.94
16617,"Far, Far Away",19,1.17
16628,Fruit Slicer,19,1.14
16642,Cake Cutting,19,6.4
16643,Decorator Cubelover,19,2.46
16651,Distinct Substrings,19,2.93
16685,XOR 포커,19,2.05
16711,Erasing Matrix,19,2.84
16736,Image Processing Project,19,1.6
16749,Sixth Sense,19,1.6
16831,Nim without Zero,19,2.0
16846,Hyperrectangle,19,1.11
16871,A Random Problem,19,1.0
16881,행렬 게임,19,1.74
16885,벡터의 합,19,4.5
16893,소수 제곱 게임,19,2.63
16902,mex,19,2.07
16903,수열과 쿼리 20,19,3.28
16914,K번째 부분 문자열,19,2.38
16930,달리기,19,7.0
16976,민혁이의 게임 파티,19,2.64
16993,연속합과 쿼리,19,1.71
16995,Piece of Cake,19,1.23
17007,XOR Sequences,19,1.3
17018,Redistricting,19,2.2
17035,Painting the Barn (Gold),19,2.24
17081,RPG Extreme,19,3.58
17096,Tourist,19,3.07
17097,Truth Tellers,19,1.76
17138,습격자 초라기와 쿼리 (Easy),19,2.5
17166,Voronoi Diagram Again,19,3.89
17167,A Plus Equals B,19,2.22
17194,Balancing Inversions,19,2.3
17196,Cow Steeplechase II,19,4.07
17221,인재야 머쉬맘 잡았어?,19,10.52
17228,아름다운 만영로,19,5.75
17229,아싸 너!,19,4.0
17257,불확정성이 넘쳐흘러,19,2.41
17353,"하늘에서 떨어지는 1, 2, ..., R-L+1개의 별",19,2.93
17407,괄호 문자열과 쿼리,19,2.59
17411,가장 긴 증가하는 부분 수열 6,19,2.45
17418,G++ Language,19,4.38
17434,도로 청소,19,1.75
17456,필살! 60단 컴보,19,2.8
17464,알파벳 문자열,19,3.59
17506,주때의 자소서 쓰기,19,3.43
17515,Maximizer,19,1.96
17534,Forests in Danger,19,1.67
17553,Lifeguards,19,4.67
17559,Paris by Night,19,1.78
17580,Tally Counters,19,2.09
17606,Integral Points,19,1.4
17613,점프,19,2.52
17621,물채우기,19,5.41
17685,Worst Reporter 3,19,1.12
17716,Copy and Paste 2,19,1.0
17724,Card Game Is Great Fun,19,1.38
17730,Growing Vegetables is Fun,19,1.25
17742,Bus Tour,19,1.0
17747,Mascots,19,2.0
17773,Fortune Telling,19,1.1
17793,Lucky Draw,19,2.23
17806,Mosaic Mansion,19,3.67
17844,복붙하기,19,5.1
17853,Bio Trip,19,1.0
17879,Molecules,19,1.0
17880,Typo,19,1.0
17883,Watch Later,19,2.33
17934,Flight Plans,19,1.5
17959,Life Transfer,19,1.25
17994,Swap Free,19,1.5
17996,Interstellar Travel,19,1.5
18026,Incremental Induction,19,1.09
18032,Dazzling Stars,19,2.0
18034,Fabricating Sculptures,19,2.78
18035,Gluing Pictures,19,2.56
18047,Fantastic compression,19,1.57
18050,Henry Porter and the Palindromic Radius,19,1.0
18055,Bouldering,19,7.0
18077,King’s Children,19,5.33
18150,Largest Quadrilateral,19,1.5
18180,Saba1000kg,19,1.0
18195,정점 찾기,19,1.96
18207,Sum and Product,19,1.5
18264,Moortal Cowmbat,19,2.33
18273,Drvca,19,2.5
18302,Counting Trees,19,2.75
18303,Bird Watching,19,1.96
18308,Migration,19,4.0
18335,Lets Burn and Rob Manhootan,19,3.0
18356,Movie-goer,19,2.24
18380,전자식 계산기 (Calculator),19,2.46
18467,Just Counting,19,1.25
18541,Milliarium Aureum,19,1.33
18619,Alakazam,19,1.2
18628,Jigglypuff,19,1.64
18639,Three Vectors,19,1.0
18648,Three-Step Tunnels,19,1.6
18654,Power of Function,19,2.75
18656,Quicksort,19,1.0
18727,Space Gophers,19,1.0
18778,Equilateral Triangles,19,2.44
18782,Delegation (Gold),19,2.86
18860,대문 밖을 나설 때,19,1.71
18876,Exercise,19,1.48
18887,New Year and Conference,19,1.16
18944,Non-Decreasing Subarray Game,19,3.81
19010,Remove the Tree,19,1.0
19046,Infinite Pattern Matching,19,1.5
19065,Robotobor,19,1.0
19088,Biggest Number,19,1.72
19090,Connectivity,19,1.0
19200,Catalan Combinatorial Objects,19,1.0
19212,Even Separation,19,1.77
19218,Apprentice Learning Trajectory,19,2.9
19260,DotA Quals,19,1.0
19343,Bin Packing,19,2.0
19453,Izhevsk Training Camp,19,2.33
19462,Immigration,19,3.33
19492,Hay,19,1.0
19534,삼항 연산자,19,1.65
19559,Graph,19,1.68
19568,직사각형,19,2.4
19596,선물 교환,19,1.0
19612,Exercise Deadlines,19,1.08
19643,좀비 떼가 전역 때보다 먼저 오다니,19,6.3
19647,Unique Solution,19,2.12
19649,미담 전하기,19,5.95
19677,"Holy cow, Vim! (Hard)",19,1.0
19850,2×M 타일링,19,2.36
19857,연금술사,19,2.3
19904,Экспедиция,19,5.0
19934,Connecting Supertrees,19,2.13
20031,Remote Control,19,1.77
20089,Unscrambling a Messy Bug,19,1.09
20123,L-트로미노 계단,19,2.65
20169,Autonomous Vehicle,19,2.65
20189,사탕 돌리기,19,2.73
20190,버블버블,19,1.71
20198,Papričice,19,1.0
20203,Sjekira,19,2.08
20211,게임 개발자 영우,19,1.8
20212,나무는 쿼리를 싫어해~,19,2.28
20243,Lost Permutation,19,2.0
20294,에어컨 설치,19,3.55
20308,SPC 케이크,19,3.5
20315,야바위,19,2.85
20370,공정한 게임,19,2.75
20418,역전의 제왕 (Hard),19,2.0
20424,퀼린드롬 (Hard),19,2.79
20426,아침은 고구마야 (Normal),19,1.71
20441,🎵니가 싫어 싫어 너무 싫어 싫어 오지 마 내게 찝쩍대지마🎵 - 2,19,1.54
20498,C = 15,19,5.38
20545,다트게임,19,4.5
20562,휴식,19,2.17
20681,Black Family Tree,19,1.9
20710,Lookup Performance,19,1.0
20995,Power Plant,19,1.0
21008,Social Justice,19,1.33
21266,Bit Operation,19,1.0
21291,ABC,19,2.0
1042,움,20,3.07
1056,수,20,5.32
1070,김지민의 침략,20,4.05
1077,넓이,20,5.9
1078,뒤집음,20,7.86
1084,방 번호 2,20,8.03
1098,쌍둥이 마을,20,3.76
1128,피보나치 냅색,20,5.48
1143,경찰,20,3.0
1147,텐트,20,3.18
1156,장난감,20,3.5
1210,마피아,20,4.57
1257,엄청난 부자,20,3.32
1391,종이접기,20,2.64
1396,크루스칼의 공,20,3.1
1494,절댓값 수열,20,5.13
1518,뉴 매직 스퀘어,20,2.43
1591,수열 복원,20,9.44
1624,데크 소트,20,3.93
1627,결투,20,5.27
1733,등번호,20,8.48
1739,도로 정비하기,20,3.79
1745,숨기,20,3.8
1770,배수와 약수의 개수,20,4.0
1830,거리,20,5.33
1901,논리식,20,1.5
1957,앉았다 일어나기,20,2.38
2076,2차원 벡터,20,5.52
2080,겹치는 선분,20,2.83
2196,이진수 XOR,20,4.3
2255,트리 만들기,20,3.67
2272,램프,20,3.08
2282,산맥 그리기,20,10.58
2351,미지의 다각형,20,5.09
2373,Fibonacci Game,20,1.94
2415,직사각형,20,5.35
2419,사수아탕 STANDARD,20,3.4
2426,세계적인 석유 재벌,20,3.81
2452,그리드 게임,20,3.24
2472,체인점,20,4.33
2544,격자판,20,4.03
2561,세 번 뒤집기,20,4.32
2569,짐정리,20,2.52
2595,배수,20,3.08
2601,도서실카펫,20,3.64
2646,같은 길이 막대기 만들기,20,5.72
2674,삼각퍼즐,20,4.17
2769,논리식 비교,20,3.13
2809,아스키 거리,20,6.43
2815,암호 해독가 최준민,20,3.54
2821,컨베이어 벨트,20,1.96
2827,현주네 피자 가게,20,2.33
2849,탭댄스,20,5.26
2862,수학 게임,20,2.08
2899,구슬 없애기,20,2.53
3039,스터디장 홍준,20,4.24
3051,군사 기지,20,2.0
3133,코끼리,20,2.6
3204,커플 깨기,20,3.5
3321,가장 큰 직사각형,20,4.95
3347,Peaks,20,1.38
3349,Melody,20,3.0
3351,삼각 분할,20,2.07
3411,Jewel heist,20,3.3
3413,The Dragon and the knights,20,1.96
3434,Insults,20,1.0
3461,Alice and Bob,20,1.0
3497,Caption,20,1.8
3606,Cellular Automaton,20,2.4
3676,Moving to Nuremberg,20,2.2
3748,Lucky cities,20,4.19
3769,최댓값,20,1.75
3807,고창영 비밀번호의 비밀,20,2.49
3847,Comparing answers,20,1.84
3861,Slalom,20,2.0
3878,점 분리,20,3.31
3907,정육면체 8퍼즐,20,7.89
3992,Caravan Robbers,20,7.47
3999,텔레점프,20,1.83
4006,경로 찾기,20,2.47
4008,특공대,20,2.67
4092,비트 개수 세기,20,4.43
4112,Mosaic,20,2.0
4205,버스기사 승재,20,3.61
4357,이산 로그,20,2.34
4838,When,20,1.0
4995,원과 점,20,3.21
5044,코드 절도,20,8.67
5062,Different Digits,20,1.75
5252,The Best Teams,20,2.94
5253,Fan Groups,20,6.19
5377,승혁이의 과외돌이네 집 탈출하기,20,6.5
5398,틀렸습니다,20,2.36
5471,Pyramid Base,20,1.44
5484,정원,20,2.54
5519,소수방진,20,2.83
5530,JOIOI 탑,20,2.54
5651,완전 중요한 간선,20,3.51
5815,HIPERPROSTOR,20,3.92
5826,Figure Eight,20,4.1
5836,Necklace,20,2.36
5853,Seating,20,2.0
5860,Gangs of Instanbull/Cowstantinople,20,1.33
5861,First!,20,3.6
5870,Concurrently Balanced Strings,20,1.56
5905,악당 로봇,20,1.62
5923,바이너리 스도쿠,20,2.74
5941,Cow Calisthenics,20,2.05
5978,Odd degrees,20,2.48
6141,Sightseeing Cows,20,4.0
6151,The Bovine Accordion and Banjo Orchestra,20,3.43
6153,Haybale Guessing,20,5.68
6154,Artificial Lake,20,2.31
6171,땅따먹기,20,3.29
6264,Sub-dictionary,20,5.15
6289,무-팰린드롬 숫자,20,1.57
6300,단어 퍼즐,20,2.14
6400,Calculator Language,20,2.33
6446,Peter's Calculator,20,23.5
6515,Frequent values,20,3.75
6535,Boolean Logic,20,2.2
6990,달팽이,20,16.0
6991,계통 트리,20,2.38
7143,데이터 만들기 4,20,2.03
7145,데이터 만들기 6,20,2.07
7151,3D Printer,20,1.67
7154,Job Postings,20,3.88
7577,탐사,20,2.41
7611,Watching,20,1.41
7631,Drunken Walk,20,2.0
7658,Rectangles Too!,20,1.33
7687,지구 직육면체설,20,5.12
7719,Purify,20,22.0
7722,Real Fun,20,1.0
7729,Tree Game,20,5.0
7737,삼각분할,20,3.44
7783,B-행렬,20,3.0
7784,서로 다른 숫자,20,1.44
7788,복도,20,3.0
7791,KBTU party,20,2.43
7910,Gophers,20,1.58
7963,Bank Notes,20,1.67
8076,Window,20,1.0
8109,Word Equalizing,20,1.14
8130,The Postman,20,11.38
8133,Aesthetic Text,20,2.64
8138,Tourist Attractions,20,5.84
8143,The Flood,20,1.64
8150,Driving Exam,20,3.38
8161,Mafia,20,3.22
8172,Elephants,20,2.73
8175,The Walk of Bytie-boy,20,5.0
8192,Sheep,20,1.58
8203,Lollipop,20,2.32
8204,Lightning Conductor,20,3.22
8205,Shift,20,2.25
8212,Temperature,20,2.44
8219,Programming Contest,20,2.7
8223,Rendezvous,20,1.85
8233,Minimalist Security,20,6.57
8291,Coprime Numbers,20,2.1
8293,Prime prime power,20,6.75
8294,Hard Choice,20,1.5
8339,Fibonacci Machine,20,1.92
8469,Matchings,20,5.0
8475,Tower,20,2.0
8476,Highways,20,3.5
8873,미술 시간,20,9.77
8879,Surely You Congest,20,4.51
8884,마트료시카,20,2.96
8886,오염 해결책,20,2.15
8899,Square Annulus,20,4.29
8908,Pizza Delivery,20,2.71
8925,GC-비율,20,9.92
9008,Castle,20,2.2
9126,Cycling,20,6.88
9264,Intercity,20,3.86
9374,감시 카메라,20,1.76
9477,아름다운 강산,20,2.8
9508,Holodeck Hacking,20,1.0
9538,Subway,20,5.0
9579,ASCII Puzzle,20,5.45
9585,Green Energy,20,1.0
9662,돌 게임 8,20,12.33
10007,레이저,20,5.04
10010,Bajtokrąg,20,1.0
10119,Cake,20,1.0
10123,Bricks,20,4.64
10137,Freight,20,2.84
10213,XH Company,20,3.91
10268,Road Work,20,1.0
10287,Spy Network,20,2.92
10324,Floating Formation,20,1.75
10364,Group of Strangers,20,2.29
10519,Biking Duck,20,2.14
10534,락페스티벌,20,4.07
10562,나이트,20,1.12
10705,NEO,20,2.0
10720,Revenge of the ants 1,20,4.44
10760,Trapped in the Haybales,20,2.67
10793,Tile Cutting,20,2.0
10854,Divisions,20,1.97
10919,선물상자,20,2.8
10922,말,20,3.23
11001,김치,20,4.03
11012,Egg,20,3.03
11148,Boss Rush,20,1.0
11410,칙칙폭폭,20,1.88
11475,Journey to the “The World’s Start”,20,2.61
11498,홀수 싸이클,20,6.35
11516,Interpreter,20,2.33
11542,Blood groups,20,2.53
11590,SAVEZ,20,5.68
11602,Olympics,20,1.45
11682,Landscaping,20,2.11
11745,King’s Inspection,20,7.44
11753,알파카 문장,20,1.92
11777,남욱이의 썩은 계란판,20,6.4
11840,XOR,20,1.69
11841,Biochips,20,2.27
11848,Schools,20,1.94
11882,괄호 채우기,20,2.56
11897,간선 파괴,20,3.67
11938,이주 계획 세우기 3,20,3.0
11940,이주 계획 세우기 5,20,1.0
11953,쇼핑,20,1.43
11982,Angry Cows (Gold),20,2.91
11990,Load Balancing (Platinum),20,3.29
12022,짝,20,2.08
12118,Costly Binary Search (Large),20,2.42
12120,Campinatorics (Large),20,1.25
12122,Pretty Good Proportion (Large),20,1.4
12496,Perfect Harmony (Large),20,2.5
12588,Number Game (Large),20,1.5
12728,n제곱 계산,20,2.27
12733,Fly Swatter (Small),20,1.0
12734,Fly Swatter (Large),20,1.0
12740,돌림판 (Large),20,1.53
12768,Clock Breaking,20,1.18
12769,영원한 젊음,20,5.43
12795,반평면 땅따먹기,20,3.84
12798,게나디는 머리가 좋습니다,20,4.13
12890,정수 찾기,20,4.2
12917,문자열 함수 계산,20,1.78
12925,Numbers,20,1.49
12990,A Heap of Heaps,20,1.17
12999,화려한 마을3,20,1.58
13052,Alternative Bracket Notation,20,1.14
13120,트리의 변화,20,2.31
13130,FunctionCup,20,1.15
13152,One-Way Roads,20,2.83
13161,분단의 슬픔,20,3.63
13167,포스터,20,4.85
13180,순열,20,1.09
13191,Popeala,20,3.53
13203,읽어내기,20,5.2
13261,탈옥,20,2.73
13262,수열의 OR 점수,20,3.01
13272,비밀번호,20,4.88
13292,Dots and Boxes,20,1.2
13296,Primonimo,20,3.13
13337,거의 오일러 그래프,20,1.8
13355,Bless You Autocorrect!,20,2.4
13403,Infallibly Crack Perplexing Cryptarithm,20,2.76
13405,Placing Medals on a Binary Tree,20,2.3
13426,단순 경로의 수열의 도치,20,1.0
13441,마법의 나무,20,3.69
13468,Multiplying Digits,20,4.17
13489,Vještica,20,1.0
13509,가장 가까운 두 점 2,20,2.36
13510,트리와 쿼리 1,20,5.22
13512,트리와 쿼리 3,20,2.62
13548,수열과 쿼리 6,20,2.9
13553,수열과 쿼리 8,20,3.28
13556,증가하는 부분 수열 2,20,4.43
13557,수열과 쿼리 10,20,4.53
13573,동전 뒤집기 3,20,1.5
13575,보석 가게,20,5.1
13704,수열과 쿼리 11,20,3.23
13872,Game of Matchings,20,1.71
13929,British Menu,20,2.18
14046,Circle of Life,20,1.2
14143,Škola,20,3.67
14164,삼각형 영역,20,2.85
14177,티떱랜드,20,2.45
14189,Explosion at Cafebazaar,20,4.6
14192,Base Stations,20,2.5
14342,Gallery of Pillars (Small),20,1.6
14374,Technobabble (Large),20,1.1
14413,Poklon,20,2.4
14417,팰린드롬과 쿼리 2,20,3.4
14424,두부장수 장홍준 3,20,2.57
14448,Subsequence Reversal,20,3.05
14482,Flight Plan,20,6.0
14560,Communism,20,3.55
14587,도미노 (Large),20,4.0
14589,Line Friends (Large),20,4.44
14591,KUBC League (Large),20,1.79
14603,소금과 후추 (Large),20,2.91
14635,Mission Improbable,20,1.61
14693,Rainfall Storage,20,1.5
14702,데굴데굴,20,4.44
14742,Kimi No Ichi Wa.,20,2.57
14751,Leftmost Segment,20,6.92
14862,최대공약수 기댓값,20,1.63
14866,산만한 고양이,20,2.44
14876,Monsters,20,2.14
15009,Going Dutch,20,2.53
15010,Hoarse Horses,20,4.45
15039,Acordes intergaláticos,20,1.0
15063,Linearville,20,1.2
15064,Marblecoin,20,3.25
15107,Rainbow Roads,20,1.79
15116,Unsatisfying,20,1.63
15283,Archery Tournament,20,2.11
15306,구몬 알고리즘,20,1.7
15370,Pictionary,20,1.0
15379,Guardians of the Lunatics,20,2.17
15390,Jack and Jill and Joe,20,4.17
15481,그래프와 MST,20,2.93
15505,아름다운 퍼즐 만들기,20,4.07
15528,Conveyor Belt,20,1.5
15555,Dango Maker,20,3.9
15567,개구리 2,20,2.29
15576,큰 수 곱셈 (2),20,2.68
15585,Sprinklers,20,2.2
15674,가로수,20,4.55
15675,괴도 강산,20,1.73
15679,수열의 개수,20,14.4
15699,Wireless is the New Fiber,20,1.0
15715,배열과 gcd,20,3.97
15757,Out of Sorts,20,2.69
15776,Winter Olympic Games,20,4.53
15852,ANTS,20,1.7
15853,XEN 3166,20,3.8
15901,소각로,20,4.54
15956,숏코딩,20,6.0
15983,순간이동 발판,20,3.18
16042,Flashing Fluorescents,20,1.5
16052,Buildings,20,1.17
16125,영점사격,20,2.92
16126,동아리방 확장,20,3.25
16128,스눕시티,20,3.03
16129,뚜루루 뚜루,20,2.2
16133,공학용 계산기 (Calculator),20,4.57
16154,배열과 가희,20,3.44
16188,Histogram Sequence,20,3.75
16214,N과 M,20,3.12
16250,Cactusophobia,20,1.4
16277,Similar Words,20,1.33
16278,Eleventh Birthday,20,1.0
16308,Entirely Unsorted Sequences,20,2.0
16311,Harry the Hamster,20,2.05
16357,Circuits,20,4.05
16359,Disks Arrangement,20,5.43
16384,Stoichiometry,20,1.33
16436,얼룩말 아트,20,3.34
16526,Fantastic Beasts,20,4.86
16579,Go Make It Complete,20,3.4
16587,Hierarchical Structure,20,2.67
16620,Interesting World of Arrays,20,1.29
16635,Superdoku,20,2.13
16672,Minegraphed,20,1.86
16697,Reservoir Dog,20,3.0
16708,Bob's Rummikub,20,2.0
16710,Dragging,20,2.13
16714,Hosting MT,20,3.5
16717,Katty and Wonki,20,2.25
16760,Balance Beam,20,5.18
16840,Dense Amidakuji,20,1.0
16879,궁전 게임,20,1.68
16889,중복 없는 님 게임,20,1.68
16897,아인타 게임,20,3.58
16913,부분 문자열 변환,20,3.5
16950,레드 블루 스패닝 트리 2,20,4.46
16979,수열과 쿼리 23,20,3.48
16994,로프와 쿼리,20,1.83
17015,Arithmetic Square,20,2.0
17033,Cow Land,20,1.82
17056,Mobitel,20,2.8
17079,달콤새콤,20,2.05
17083,그리드랜드,20,3.44
17134,르모앙의 추측,20,1.64
17185,Alpine Valley,20,1.82
17186,Tom’s Kitchen,20,1.88
17187,Necklace,20,1.25
17261,석유가 넘쳐흘러,20,1.75
17303,슈퍼브 다트,20,3.37
17304,변호사들,20,3.88
17310,Zoo,20,3.83
17311,Random Number Generator,20,5.0
17328,Super Piano,20,1.0
17369,유령의 집,20,3.03
17373,녜힁,20,3.64
17399,트리의 외심,20,2.5
17416,Making Server,20,12.75
17417,Optimization is Freaky Fun,20,2.88
17423,민원이 넘쳐흘러,20,7.87
17440,코포빵 토너먼트,20,1.88
17524,Dryer,20,3.18
17535,Getting Confidence,20,1.8
17561,Travel Guide,20,2.2
17596,Traveling Merchant,20,1.44
17641,Cubeword,20,1.33
17734,Making Friends is Fun,20,1.11
17753,Presents,20,1.43
17790,Inquiry II,20,2.33
17798,Estate Agent,20,1.06
17861,Taxed Editor,20,1.0
17876,Folding a Cube,20,1.0
17956,Level Up,20,2.46
17969,Gene Tree,20,1.49
17995,Fixed Point Permutations,20,1.0
18006,"Glow, Pixel, Glow!",20,1.0
18030,Build the Perfect House,20,16.86
18069,Cross-Stitch,20,1.0
18080,Average Rank,20,1.75
18083,Disposable Switches,20,6.15
18152,Radio Prize,20,1.3
18162,Adler32,20,3.9
18172,Be Geeks!,20,2.31
18194,Bad Hair Day와 기댓값,20,1.17
18199,Commemorative Race,20,1.0
18201,Crazed Boar,20,2.5
18214,Reordering the Documents,20,1.55
18246,색종이와 쿼리,20,2.44
18260,Bessie's Snow Cow,20,2.27
18263,Milk Visits,20,2.95
18275,Sob,20,1.8
18299,Swapping Places,20,5.1
18300,Pseudo-Random Number Generator,20,2.0
18313,Cave Paintings,20,2.15
18318,Springboards,20,3.76
18360,Logistics,20,2.5
18363,Speed reading course,20,2.17
18364,Three towers,20,3.38
18368,Trous de loup,20,1.64
18433,Collecting Stamps 3,20,1.83
18444,우체국 3,20,4.79
18449,Cool Pairs,20,1.17
18459,Best Tree,20,1.58
18469,Bitwise Xor,20,2.33
18487,Eleven Problems,20,1.71
18514,Takeover,20,1.5
18564,Hills And Valleys,20,1.0
18587,Nonsense Time,20,1.11
18590,Snowy Smile,20,1.78
